Clase,Pieza,Superficie_1,Superficie_2,Tamaño_cavidad_mm,Estado_cavidad,Técnica,Tipo_resina,Índice_contracción_%,Peso_resina_inicial_mg,Peso_sobrante_mg,Margen_cavo_mm,Ajuste_margen
II,13,Mesial,,3.69,Limpia,Bulk,Fluida,3.98,88.48,11.52,1.41,Equiobturado
II,13,Mesial,,3.66,Con tejido remanente,Bulk,Compuesta,1.44,99.29,5.17,1.57,Subobturado
II,13,Mesial,,3.7,Limpia,Estratificación,Con fibra de vidrio,4.71,114.08,0.41,1.73,Subobturado
II,13,Mesial,,2.66,Limpia,Bulk,Fluida,1.18,80.67,2.62,1.49,Equiobturado
II,13,Mesial,,1.27,Con tejido remanente,Estratificación,Bulk,4.65,57.63,9.39,1.19,Subobturado
II,13,Mesial,,1.92,Limpia,Bulk,Bulk,3.09,89.85,8.56,0.61,Equiobturado
II,13,Mesial,,3.12,Limpia,Estratificación,Con fibra de vidrio,1.53,60.72,9.16,1.08,Equiobturado
II,13,Mesial,,2.03,Limpia,Estratificación,Con fibra de vidrio,1.67,82.78,2.1,0.61,Sobreobturado
II,13,Mesial,,2.74,Con tejido remanente,Bulk,Con fibra de vidrio,2.8,66.63,1.65,1.29,Sobreobturado
II,13,Mesial,,4.22,Limpia,Bulk,Bulk,3.84,103.46,18.72,0.68,Subobturado
II,13,Mesial,,2.04,Con tejido remanente,Bulk,Bulk,2.98,119.27,4.09,1.05,Sobreobturado
II,13,Mesial,,3.89,Limpia,Bulk,Compuesta,1.66,52.86,8.29,1.04,Subobturado
II,13,Distal,,1.75,Con tejido remanente,Estratificación,Fluida,3.84,87.42,8.02,0.61,Equiobturado
II,13,Distal,,1.08,Con tejido remanente,Bulk,Bulk,3.56,96.48,18.24,1.92,Sobreobturado
II,13,Distal,,2.7,Limpia,Estratificación,Con fibra de vidrio,2.03,80.87,9.86,1.23,Sobreobturado
II,13,Distal,,3.78,Limpia,Estratificación,Bulk,4.97,84.48,16.15,1.4,Subobturado
II,13,Distal,,1.8,Con tejido remanente,Bulk,Compuesta,1.71,74.16,0.34,0.93,Subobturado
II,13,Distal,,3.85,Limpia,Estratificación,Con fibra de vidrio,2.78,55.6,9.06,0.86,Subobturado
II,13,Distal,,2.25,Con tejido remanente,Estratificación,Con fibra de vidrio,1.7,56.38,6.56,0.6,Equiobturado
II,13,Distal,,2.91,Con tejido remanente,Bulk,Bulk,3.49,110.0,0.09,1.71,Sobreobturado
II,13,Distal,,2.2,Limpia,Estratificación,Bulk,2.17,84.9,0.49,0.94,Sobreobturado
II,13,Distal,,3.77,Con tejido remanente,Estratificación,Bulk,2.79,101.11,1.08,1.42,Equiobturado
II,13,Distal,,2.83,Limpia,Estratificación,Con fibra de vidrio,3.36,50.08,3.04,1.53,Equiobturado
II,13,Distal,,3.19,Con tejido remanente,Bulk,Compuesta,2.09,64.9,12.08,1.55,Equiobturado
II,13,Distal,,4.09,Limpia,Bulk,Fluida,3.85,89.99,7.29,1.96,Equiobturado
II,13,Distal,,2.54,Con tejido remanente,Bulk,Compuesta,4.16,104.76,15.58,1.03,Subobturado
II,13,Distal,,4.82,Con tejido remanente,Bulk,Con fibra de vidrio,1.48,80.86,1.57,0.69,Subobturado
II,13,Distal,,2.27,Limpia,Bulk,Bulk,3.36,94.49,5.62,1.59,Equiobturado
II,13,Distal,,2.47,Limpia,Bulk,Compuesta,1.28,66.96,12.0,1.52,Equiobturado
II,13,Distal,,3.5,Limpia,Bulk,Compuesta,1.8,88.85,5.55,0.64,Equiobturado
II,13,Distal,,4.04,Con tejido remanente,Estratificación,Bulk,2.67,63.84,11.21,1.05,Equiobturado
II,13,Distal,,2.83,Limpia,Bulk,Compuesta,4.53,108.27,19.7,1.68,Sobreobturado
II,14,Mesial,,4.4,Limpia,Estratificación,Bulk,1.21,73.98,2.13,1.46,Equiobturado
II,14,Mesial,,3.07,Con tejido remanente,Bulk,Bulk,4.87,106.85,3.56,1.74,Equiobturado
II,14,Mesial,,4.3,Limpia,Estratificación,Bulk,3.58,79.32,8.79,1.06,Subobturado
II,14,Mesial,,2.9,Limpia,Bulk,Bulk,1.03,85.04,7.26,1.09,Subobturado
II,14,Mesial,,3.71,Limpia,Estratificación,Compuesta,4.47,54.58,0.44,1.44,Subobturado
II,14,Mesial,,4.25,Limpia,Bulk,Bulk,3.22,99.01,15.44,1.96,Subobturado
II,14,Mesial,,3.26,Limpia,Estratificación,Bulk,3.6,99.24,5.95,0.65,Subobturado
II,14,Mesial,,4.69,Limpia,Bulk,Bulk,2.47,115.09,12.85,0.87,Subobturado
II,14,Mesial,,2.08,Con tejido remanente,Bulk,Fluida,1.11,73.19,8.54,0.57,Subobturado
II,14,Mesial,,1.44,Limpia,Estratificación,Bulk,3.08,78.41,4.85,0.8,Equiobturado
II,14,Mesial,,3.41,Con tejido remanente,Bulk,Bulk,4.38,106.58,4.16,1.55,Equiobturado
II,14,Mesial,,3.13,Limpia,Bulk,Bulk,4.46,86.49,10.04,0.68,Sobreobturado
II,14,Mesial,,1.55,Con tejido remanente,Bulk,Compuesta,2.26,63.72,5.17,1.59,Sobreobturado
II,14,Mesial,,1.55,Limpia,Estratificación,Con fibra de vidrio,2.18,52.48,7.58,1.83,Equiobturado
II,14,Mesial,,3.03,Limpia,Bulk,Con fibra de vidrio,3.64,93.55,14.19,1.13,Subobturado
II,14,Mesial,,4.15,Con tejido remanente,Bulk,Compuesta,2.81,82.34,16.09,1.19,Subobturado
II,14,Mesial,,1.39,Limpia,Estratificación,Bulk,2.41,65.29,1.27,1.44,Equiobturado
II,14,Mesial,,1.36,Limpia,Estratificación,Bulk,4.69,93.09,14.56,1.25,Equiobturado
II,14,Mesial,,2.51,Con tejido remanente,Estratificación,Fluida,1.21,63.35,11.96,1.22,Subobturado
II,14,Mesial,,2.33,Con tejido remanente,Estratificación,Fluida,4.02,51.62,0.42,0.64,Sobreobturado
II,14,Distal,,1.3,Con tejido remanente,Bulk,Bulk,3.52,89.85,0.28,1.03,Equiobturado
II,14,Distal,,4.27,Limpia,Bulk,Con fibra de vidrio,1.42,82.28,8.21,0.85,Equiobturado
II,14,Distal,,2.76,Con tejido remanente,Estratificación,Bulk,1.63,63.55,9.89,1.29,Equiobturado
II,14,Distal,,2.61,Limpia,Estratificación,Fluida,4.74,73.49,11.25,1.29,Subobturado
II,14,Distal,,3.74,Con tejido remanente,Bulk,Con fibra de vidrio,4.79,101.03,11.05,0.73,Equiobturado
II,14,Distal,,1.57,Limpia,Estratificación,Bulk,2.48,114.96,1.01,1.41,Sobreobturado
II,14,Distal,,1.88,Con tejido remanente,Bulk,Con fibra de vidrio,4.6,103.32,2.82,1.04,Subobturado
II,14,Distal,,3.89,Con tejido remanente,Estratificación,Bulk,4.58,71.6,9.12,0.96,Equiobturado
II,14,Distal,,1.73,Con tejido remanente,Bulk,Compuesta,3.65,98.78,6.68,0.9,Equiobturado
II,14,Distal,,1.8,Con tejido remanente,Bulk,Fluida,2.33,70.16,10.36,0.79,Sobreobturado
II,14,Distal,,3.88,Limpia,Estratificación,Bulk,2.6,82.58,11.58,1.48,Subobturado
II,14,Distal,,2.79,Limpia,Bulk,Con fibra de vidrio,4.73,85.62,8.17,1.26,Sobreobturado
II,14,Distal,,4.31,Con tejido remanente,Estratificación,Bulk,4.13,64.1,2.11,1.72,Subobturado
II,14,Distal,,1.42,Limpia,Estratificación,Fluida,3.48,76.9,1.69,0.5,Equiobturado
II,14,Distal,,2.33,Con tejido remanente,Estratificación,Bulk,3.9,78.98,9.42,1.98,Subobturado
II,14,Distal,,3.37,Limpia,Bulk,Fluida,3.84,119.98,21.92,1.58,Sobreobturado
II,14,Distal,,3.38,Limpia,Bulk,Fluida,2.34,106.77,7.36,0.69,Subobturado
II,14,Distal,,1.21,Con tejido remanente,Estratificación,Con fibra de vidrio,4.31,50.17,5.82,0.59,Subobturado
II,14,Distal,,4.05,Limpia,Estratificación,Compuesta,1.27,108.73,11.11,1.47,Equiobturado
II,14,Distal,,2.65,Con tejido remanente,Bulk,Con fibra de vidrio,1.33,64.05,4.55,1.64,Equiobturado
II,15,Mesial,,2.12,Limpia,Estratificación,Bulk,4.62,102.41,8.92,1.79,Equiobturado
II,15,Mesial,,3.41,Limpia,Estratificación,Fluida,3.12,97.37,9.81,1.21,Equiobturado
II,15,Mesial,,4.9,Con tejido remanente,Estratificación,Bulk,3.19,110.33,19.23,1.04,Subobturado
II,15,Mesial,,2.97,Limpia,Bulk,Compuesta,3.5,78.62,11.54,1.85,Sobreobturado
II,15,Mesial,,3.49,Con tejido remanente,Estratificación,Compuesta,2.35,84.02,10.59,1.55,Subobturado
II,15,Mesial,,2.11,Limpia,Estratificación,Compuesta,4.08,58.48,10.0,0.62,Sobreobturado
II,15,Mesial,,1.59,Limpia,Estratificación,Bulk,4.51,66.19,10.95,1.95,Equiobturado
II,15,Mesial,,3.61,Con tejido remanente,Estratificación,Bulk,1.82,84.73,2.47,1.34,Subobturado
II,15,Mesial,,1.41,Con tejido remanente,Estratificación,Con fibra de vidrio,2.15,93.71,12.86,0.52,Equiobturado
II,15,Mesial,,4.03,Limpia,Bulk,Con fibra de vidrio,2.41,84.96,13.06,1.94,Subobturado
II,15,Mesial,,1.09,Con tejido remanente,Estratificación,Bulk,3.09,76.28,2.36,0.59,Sobreobturado
II,15,Mesial,,2.69,Con tejido remanente,Estratificación,Fluida,3.93,106.49,2.43,1.8,Sobreobturado
II,15,Mesial,,4.25,Con tejido remanente,Bulk,Bulk,2.56,70.91,2.11,1.11,Subobturado
II,15,Mesial,,3.56,Limpia,Bulk,Con fibra de vidrio,3.19,65.17,7.16,1.7,Subobturado
II,15,Mesial,,2.89,Con tejido remanente,Estratificación,Con fibra de vidrio,2.01,113.89,10.88,1.85,Equiobturado
II,15,Mesial,,1.41,Limpia,Estratificación,Compuesta,1.89,102.34,18.16,1.8,Equiobturado
II,15,Mesial,,3.36,Con tejido remanente,Estratificación,Bulk,4.53,115.76,22.39,0.98,Equiobturado
II,15,Mesial,,3.4,Con tejido remanente,Estratificación,Compuesta,4.42,116.3,3.54,0.78,Subobturado
II,15,Mesial,,1.76,Limpia,Bulk,Compuesta,2.61,90.74,7.74,1.58,Subobturado
II,15,Mesial,,2.23,Limpia,Bulk,Compuesta,4.73,68.39,13.36,0.67,Subobturado
II,15,Distal,,1.54,Con tejido remanente,Estratificación,Bulk,3.65,73.82,5.11,1.04,Subobturado
II,15,Distal,,2.07,Con tejido remanente,Estratificación,Con fibra de vidrio,3.27,97.33,7.48,0.73,Subobturado
II,15,Distal,,3.24,Limpia,Estratificación,Fluida,4.35,66.33,4.16,1.23,Subobturado
II,15,Distal,,2.64,Limpia,Bulk,Compuesta,1.14,103.04,12.76,0.79,Sobreobturado
II,15,Distal,,4.48,Limpia,Bulk,Bulk,3.7,104.79,6.65,1.46,Sobreobturado
II,15,Distal,,1.09,Con tejido remanente,Bulk,Compuesta,4.93,57.99,5.08,1.15,Equiobturado
II,15,Distal,,1.78,Con tejido remanente,Bulk,Con fibra de vidrio,1.42,105.36,11.84,0.51,Sobreobturado
II,15,Distal,,1.47,Limpia,Estratificación,Fluida,3.18,108.35,8.17,1.38,Sobreobturado
II,15,Distal,,4.09,Limpia,Estratificación,Bulk,1.56,110.28,2.66,1.42,Sobreobturado
II,15,Distal,,2.42,Limpia,Estratificación,Compuesta,4.73,97.07,13.03,0.81,Equiobturado
II,15,Distal,,1.84,Con tejido remanente,Bulk,Bulk,1.31,105.24,15.12,1.25,Sobreobturado
II,15,Distal,,1.86,Limpia,Bulk,Con fibra de vidrio,4.91,118.61,0.77,1.78,Subobturado
II,15,Distal,,4.75,Limpia,Estratificación,Con fibra de vidrio,1.89,105.83,9.77,1.93,Sobreobturado
II,15,Distal,,4.49,Limpia,Estratificación,Fluida,2.74,56.5,9.78,1.17,Equiobturado
II,15,Distal,,2.26,Limpia,Estratificación,Con fibra de vidrio,1.96,70.98,7.33,1.39,Sobreobturado
II,15,Distal,,2.11,Con tejido remanente,Bulk,Compuesta,2.25,58.23,0.97,0.87,Equiobturado
II,15,Distal,,4.56,Con tejido remanente,Estratificación,Bulk,2.84,64.65,3.31,1.71,Sobreobturado
II,15,Distal,,2.7,Con tejido remanente,Bulk,Con fibra de vidrio,2.12,65.11,3.67,1.83,Sobreobturado
II,15,Distal,,3.92,Con tejido remanente,Bulk,Compuesta,4.35,62.31,11.63,1.89,Sobreobturado
II,15,Distal,,1.34,Con tejido remanente,Estratificación,Bulk,3.32,63.38,2.91,1.85,Equiobturado
II,16,Mesial,,3.62,Con tejido remanente,Estratificación,Bulk,1.58,93.96,0.28,1.44,Sobreobturado
II,16,Mesial,,4.13,Con tejido remanente,Bulk,Fluida,1.86,71.32,11.51,0.96,Equiobturado
II,16,Mesial,,2.17,Limpia,Bulk,Fluida,2.39,59.06,9.78,0.82,Subobturado
II,16,Mesial,,4.43,Limpia,Bulk,Compuesta,1.49,71.06,7.81,1.32,Equiobturado
II,16,Mesial,,2.12,Limpia,Estratificación,Bulk,1.33,106.61,7.8,1.4,Equiobturado
II,16,Mesial,,2.2,Con tejido remanente,Bulk,Con fibra de vidrio,2.79,95.54,9.12,1.81,Subobturado
II,16,Mesial,,1.58,Limpia,Bulk,Con fibra de vidrio,1.25,110.23,1.65,1.35,Sobreobturado
II,16,Mesial,,1.26,Limpia,Bulk,Con fibra de vidrio,4.34,73.95,2.79,1.65,Equiobturado
II,16,Mesial,,4.94,Limpia,Bulk,Bulk,4.64,77.4,0.16,0.53,Subobturado
II,16,Mesial,,3.11,Con tejido remanente,Estratificación,Con fibra de vidrio,2.33,87.73,16.82,1.68,Subobturado
II,16,Mesial,,3.74,Limpia,Estratificación,Fluida,2.09,107.68,2.79,1.23,Equiobturado
II,16,Mesial,,3.27,Con tejido remanente,Estratificación,Compuesta,1.07,105.14,17.82,1.75,Subobturado
II,16,Mesial,,2.49,Limpia,Bulk,Con fibra de vidrio,1.67,80.34,11.18,0.91,Subobturado
II,16,Mesial,,2.11,Con tejido remanente,Estratificación,Compuesta,3.57,105.64,9.2,1.41,Sobreobturado
II,16,Mesial,,1.79,Con tejido remanente,Estratificación,Con fibra de vidrio,1.95,103.35,6.83,1.05,Subobturado
II,16,Mesial,,1.99,Limpia,Estratificación,Compuesta,3.35,112.01,13.24,1.64,Sobreobturado
II,16,Mesial,,2.14,Limpia,Estratificación,Compuesta,1.47,111.83,2.74,1.67,Equiobturado
II,16,Mesial,,2.13,Con tejido remanente,Bulk,Con fibra de vidrio,2.52,108.44,3.81,0.72,Subobturado
II,16,Mesial,,2.22,Con tejido remanente,Bulk,Con fibra de vidrio,4.13,53.74,0.06,1.79,Equiobturado
II,16,Mesial,,1.91,Con tejido remanente,Estratificación,Bulk,2.79,108.76,15.28,0.89,Subobturado
II,16,Distal,,4.81,Limpia,Bulk,Bulk,2.02,80.84,5.4,1.32,Subobturado
II,16,Distal,,4.28,Con tejido remanente,Bulk,Con fibra de vidrio,3.33,55.57,2.53,1.17,Sobreobturado
II,16,Distal,,2.11,Con tejido remanente,Bulk,Fluida,4.81,57.1,8.72,1.59,Sobreobturado
II,16,Distal,,1.95,Limpia,Bulk,Bulk,1.73,88.57,7.11,1.41,Equiobturado
II,16,Distal,,2.89,Con tejido remanente,Bulk,Compuesta,3.02,114.15,18.73,0.91,Subobturado
II,16,Distal,,3.78,Limpia,Estratificación,Fluida,1.94,88.4,15.89,1.45,Equiobturado
II,16,Distal,,4.05,Limpia,Estratificación,Compuesta,1.48,104.7,3.77,0.52,Equiobturado
II,16,Distal,,1.64,Con tejido remanente,Bulk,Bulk,4.17,109.49,19.4,0.92,Sobreobturado
II,16,Distal,,2.1,Limpia,Estratificación,Compuesta,2.38,68.66,12.92,1.87,Subobturado
II,16,Distal,,4.54,Con tejido remanente,Estratificación,Fluida,3.18,118.63,9.03,1.74,Equiobturado
II,16,Distal,,3.41,Limpia,Estratificación,Bulk,4.29,76.74,4.1,0.58,Subobturado
II,16,Distal,,3.18,Con tejido remanente,Estratificación,Bulk,1.79,63.81,2.13,0.71,Equiobturado
II,16,Distal,,3.16,Con tejido remanente,Bulk,Con fibra de vidrio,2.13,82.58,8.18,0.97,Sobreobturado
II,16,Distal,,2.02,Con tejido remanente,Estratificación,Compuesta,1.38,85.21,4.15,1.33,Sobreobturado
II,16,Distal,,1.79,Con tejido remanente,Estratificación,Fluida,2.12,52.35,2.23,0.85,Equiobturado
II,16,Distal,,1.61,Con tejido remanente,Estratificación,Bulk,2.85,59.93,0.04,1.32,Equiobturado
II,16,Distal,,2.99,Con tejido remanente,Estratificación,Fluida,2.84,81.31,11.31,0.63,Sobreobturado
II,16,Distal,,1.66,Con tejido remanente,Estratificación,Fluida,2.99,90.63,12.82,1.9,Equiobturado
II,16,Distal,,2.83,Con tejido remanente,Estratificación,Fluida,3.52,72.7,12.61,1.07,Sobreobturado
II,16,Distal,,4.17,Limpia,Bulk,Compuesta,3.31,50.72,3.26,0.68,Sobreobturado
II,17,Mesial,,4.4,Limpia,Bulk,Con fibra de vidrio,2.98,102.71,5.79,1.01,Equiobturado
II,17,Mesial,,1.28,Con tejido remanente,Estratificación,Con fibra de vidrio,4.62,76.11,4.26,1.69,Equiobturado
II,17,Mesial,,2.95,Con tejido remanente,Bulk,Compuesta,1.48,70.98,12.62,1.68,Subobturado
II,17,Mesial,,1.41,Limpia,Bulk,Fluida,4.98,101.04,16.88,1.2,Subobturado
II,17,Mesial,,1.75,Limpia,Bulk,Con fibra de vidrio,3.4,119.89,14.8,1.98,Sobreobturado
II,17,Mesial,,3.58,Limpia,Estratificación,Compuesta,3.58,101.46,18.44,1.42,Subobturado
II,17,Mesial,,2.51,Con tejido remanente,Bulk,Bulk,2.06,84.66,3.31,1.1,Equiobturado
II,17,Mesial,,3.47,Con tejido remanente,Bulk,Con fibra de vidrio,1.25,90.1,8.31,1.45,Equiobturado
II,17,Mesial,,3.42,Limpia,Estratificación,Compuesta,1.24,107.86,7.43,1.84,Sobreobturado
II,17,Mesial,,2.08,Limpia,Estratificación,Fluida,3.32,80.21,1.36,0.69,Equiobturado
II,17,Mesial,,1.32,Limpia,Estratificación,Con fibra de vidrio,4.16,57.42,1.55,0.69,Equiobturado
II,17,Mesial,,4.68,Con tejido remanente,Estratificación,Bulk,2.12,88.12,14.84,1.36,Subobturado
II,17,Mesial,,3.9,Con tejido remanente,Bulk,Con fibra de vidrio,2.81,72.54,0.97,1.31,Sobreobturado
II,17,Mesial,,3.68,Limpia,Bulk,Fluida,4.7,115.7,3.18,1.54,Sobreobturado
II,17,Mesial,,4.84,Con tejido remanente,Bulk,Fluida,3.0,110.65,3.68,1.37,Sobreobturado
II,17,Mesial,,3.32,Limpia,Bulk,Fluida,3.02,62.81,8.3,0.98,Equiobturado
II,17,Mesial,,1.32,Limpia,Bulk,Bulk,3.53,84.78,4.02,1.26,Equiobturado
II,17,Mesial,,1.29,Limpia,Bulk,Compuesta,1.07,87.19,4.15,1.7,Sobreobturado
II,17,Mesial,,2.91,Limpia,Estratificación,Con fibra de vidrio,2.71,60.58,3.75,0.68,Sobreobturado
II,17,Mesial,,1.57,Limpia,Bulk,Fluida,4.83,70.58,9.4,0.86,Subobturado
II,17,Distal,,4.75,Con tejido remanente,Bulk,Bulk,3.26,95.5,17.42,0.58,Subobturado
II,17,Distal,,3.63,Con tejido remanente,Estratificación,Fluida,1.3,104.29,6.05,0.85,Sobreobturado
II,17,Distal,,2.03,Con tejido remanente,Bulk,Fluida,4.19,106.57,2.58,2.0,Sobreobturado
II,17,Distal,,1.81,Limpia,Estratificación,Con fibra de vidrio,2.93,66.69,8.69,1.85,Sobreobturado
II,17,Distal,,2.9,Con tejido remanente,Estratificación,Con fibra de vidrio,2.05,84.98,0.51,1.01,Subobturado
II,17,Distal,,1.14,Con tejido remanente,Bulk,Fluida,3.69,71.32,5.94,0.8,Subobturado
II,17,Distal,,4.98,Con tejido remanente,Bulk,Bulk,3.97,86.72,2.49,1.51,Sobreobturado
II,17,Distal,,2.4,Limpia,Estratificación,Bulk,2.04,88.33,7.19,1.19,Sobreobturado
II,17,Distal,,4.43,Limpia,Bulk,Bulk,1.88,57.24,1.0,1.48,Sobreobturado
II,17,Distal,,4.03,Con tejido remanente,Estratificación,Con fibra de vidrio,2.36,59.54,10.24,1.51,Equiobturado
II,17,Distal,,1.41,Con tejido remanente,Bulk,Con fibra de vidrio,1.74,89.67,15.69,0.74,Subobturado
II,17,Distal,,4.99,Limpia,Estratificación,Bulk,2.71,51.76,8.26,1.42,Sobreobturado
II,17,Distal,,2.75,Con tejido remanente,Bulk,Fluida,4.72,117.01,23.04,1.43,Equiobturado
II,17,Distal,,3.32,Limpia,Bulk,Fluida,3.34,58.06,6.24,1.73,Sobreobturado
II,17,Distal,,3.34,Limpia,Estratificación,Compuesta,4.74,89.35,2.36,0.72,Equiobturado
II,17,Distal,,1.66,Limpia,Bulk,Fluida,2.37,54.5,3.11,0.66,Equiobturado
II,17,Distal,,1.98,Limpia,Estratificación,Con fibra de vidrio,4.75,101.56,6.54,0.96,Subobturado
II,17,Distal,,3.7,Limpia,Bulk,Bulk,2.85,79.87,3.46,1.8,Sobreobturado
II,17,Distal,,3.47,Limpia,Bulk,Bulk,3.52,91.03,7.61,1.34,Sobreobturado
II,17,Distal,,1.13,Con tejido remanente,Bulk,Con fibra de vidrio,3.5,111.92,10.87,0.84,Sobreobturado
II,18,Mesial,,1.81,Limpia,Bulk,Compuesta,3.8,81.57,6.03,1.53,Equiobturado
II,18,Mesial,,4.2,Limpia,Estratificación,Compuesta,4.03,56.93,1.04,0.8,Sobreobturado
II,18,Mesial,,2.07,Limpia,Estratificación,Con fibra de vidrio,4.07,90.24,17.42,1.38,Sobreobturado
II,18,Mesial,,3.4,Limpia,Bulk,Fluida,2.65,58.72,5.03,1.78,Equiobturado
II,18,Mesial,,2.48,Con tejido remanente,Estratificación,Con fibra de vidrio,4.47,59.68,7.35,0.73,Subobturado
II,18,Mesial,,4.4,Limpia,Bulk,Con fibra de vidrio,2.46,98.19,7.58,1.05,Subobturado
II,18,Mesial,,3.33,Limpia,Estratificación,Con fibra de vidrio,2.69,79.76,10.95,1.57,Sobreobturado
II,18,Mesial,,4.91,Limpia,Bulk,Compuesta,3.48,51.94,6.88,1.17,Subobturado
II,18,Mesial,,3.46,Limpia,Estratificación,Compuesta,1.35,116.43,11.11,1.39,Subobturado
II,18,Mesial,,3.5,Con tejido remanente,Bulk,Bulk,1.3,95.1,1.7,1.83,Subobturado
II,18,Mesial,,2.39,Limpia,Estratificación,Fluida,1.51,72.47,2.04,0.89,Subobturado
II,18,Mesial,,3.44,Limpia,Bulk,Con fibra de vidrio,2.38,63.51,8.17,0.94,Equiobturado
II,18,Mesial,,4.83,Con tejido remanente,Bulk,Compuesta,2.57,64.99,12.63,0.89,Sobreobturado
II,18,Mesial,,3.24,Limpia,Bulk,Compuesta,3.62,114.67,2.09,1.54,Equiobturado
II,18,Mesial,,1.33,Con tejido remanente,Estratificación,Compuesta,3.95,63.74,7.23,0.81,Equiobturado
II,18,Mesial,,3.52,Con tejido remanente,Bulk,Compuesta,2.17,63.21,3.72,1.57,Sobreobturado
II,18,Mesial,,1.02,Limpia,Bulk,Fluida,3.26,93.45,9.12,0.93,Sobreobturado
II,18,Mesial,,2.66,Limpia,Estratificación,Fluida,4.86,105.63,11.96,1.15,Sobreobturado
II,18,Mesial,,2.3,Con tejido remanente,Estratificación,Fluida,3.49,80.93,6.99,0.89,Sobreobturado
II,18,Mesial,,3.03,Limpia,Estratificación,Compuesta,1.01,94.57,17.12,1.99,Equiobturado
II,18,Distal,,3.93,Con tejido remanente,Estratificación,Con fibra de vidrio,2.41,102.27,3.6,1.22,Subobturado
II,18,Distal,,2.1,Con tejido remanente,Bulk,Fluida,3.09,95.98,17.83,1.74,Sobreobturado
II,18,Distal,,2.7,Con tejido remanente,Estratificación,Bulk,4.87,76.89,7.68,0.58,Sobreobturado
II,18,Distal,,2.83,Con tejido remanente,Estratificación,Con fibra de vidrio,1.35,50.52,1.95,1.36,Subobturado
II,18,Distal,,4.84,Limpia,Bulk,Bulk,3.08,103.58,1.73,0.65,Equiobturado
II,18,Distal,,1.91,Limpia,Estratificación,Fluida,3.73,82.13,13.21,0.79,Equiobturado
II,18,Distal,,2.33,Con tejido remanente,Bulk,Compuesta,4.12,53.45,0.43,1.26,Subobturado
II,18,Distal,,4.26,Con tejido remanente,Bulk,Con fibra de vidrio,4.26,109.52,20.45,1.69,Equiobturado
II,18,Distal,,3.67,Limpia,Bulk,Fluida,2.58,101.64,16.95,0.98,Subobturado
II,18,Distal,,4.68,Limpia,Estratificación,Con fibra de vidrio,2.29,73.66,1.11,0.9,Equiobturado
II,18,Distal,,3.92,Limpia,Estratificación,Fluida,2.86,85.93,12.02,1.07,Equiobturado
II,18,Distal,,4.54,Limpia,Bulk,Bulk,3.12,60.33,7.33,0.56,Subobturado
II,18,Distal,,2.27,Con tejido remanente,Bulk,Compuesta,3.22,96.2,2.94,0.71,Equiobturado
II,18,Distal,,2.44,Con tejido remanente,Estratificación,Con fibra de vidrio,1.57,75.89,2.29,0.51,Equiobturado
II,18,Distal,,3.87,Con tejido remanente,Bulk,Fluida,2.02,82.75,0.01,1.58,Subobturado
II,18,Distal,,1.54,Con tejido remanente,Estratificación,Con fibra de vidrio,2.88,117.42,4.54,0.73,Equiobturado
II,18,Distal,,1.72,Limpia,Estratificación,Con fibra de vidrio,4.56,57.05,9.1,1.25,Sobreobturado
II,18,Distal,,1.95,Con tejido remanente,Estratificación,Con fibra de vidrio,4.42,116.71,18.04,1.15,Equiobturado
II,18,Distal,,1.0,Con tejido remanente,Bulk,Compuesta,2.31,105.86,0.68,1.92,Sobreobturado
II,18,Distal,,2.87,Limpia,Estratificación,Con fibra de vidrio,3.01,52.01,5.15,0.8,Equiobturado
II,19,Mesial,,3.41,Limpia,Bulk,Bulk,2.69,103.34,11.49,1.5,Equiobturado
II,19,Mesial,,3.85,Limpia,Estratificación,Compuesta,2.8,93.03,14.47,1.96,Sobreobturado
II,19,Mesial,,4.53,Con tejido remanente,Estratificación,Fluida,1.19,111.48,16.91,0.86,Equiobturado
II,19,Mesial,,4.24,Con tejido remanente,Bulk,Fluida,1.81,56.17,10.83,1.68,Equiobturado
II,19,Mesial,,4.41,Limpia,Estratificación,Compuesta,3.63,60.48,3.39,0.75,Equiobturado
II,19,Mesial,,3.38,Limpia,Estratificación,Fluida,2.11,83.61,10.02,1.0,Sobreobturado
II,19,Mesial,,3.87,Limpia,Estratificación,Compuesta,3.29,99.93,5.56,1.89,Sobreobturado
II,19,Mesial,,2.32,Con tejido remanente,Bulk,Bulk,1.97,117.23,7.18,0.67,Subobturado
II,19,Mesial,,2.33,Limpia,Estratificación,Compuesta,1.81,51.76,7.14,1.58,Equiobturado
II,19,Mesial,,2.72,Limpia,Estratificación,Compuesta,2.04,96.69,18.75,0.93,Subobturado
II,19,Mesial,,1.48,Con tejido remanente,Bulk,Compuesta,1.62,89.22,17.02,1.35,Equiobturado
II,19,Mesial,,4.21,Con tejido remanente,Estratificación,Con fibra de vidrio,4.21,73.94,4.27,1.98,Subobturado
II,19,Mesial,,2.16,Con tejido remanente,Bulk,Compuesta,4.39,55.45,1.73,1.55,Sobreobturado
II,19,Mesial,,3.31,Limpia,Bulk,Bulk,1.75,75.66,14.6,1.3,Subobturado
II,19,Mesial,,2.37,Con tejido remanente,Bulk,Bulk,3.6,102.28,6.8,1.34,Sobreobturado
II,19,Mesial,,4.51,Con tejido remanente,Bulk,Con fibra de vidrio,1.11,76.46,3.39,0.57,Equiobturado
II,19,Mesial,,1.78,Limpia,Estratificación,Compuesta,4.36,84.24,6.33,1.22,Equiobturado
